0 65c, 1 65c, 2 65c, 4 65c, 6 65c, 8 65c, 10 65c, 12 65c, 14 65c, 16 65c, 18 65c, 20 65c, 22 65c, 24 65c, 26 65c, 28 65c, 30 65c, 32 65c, 34 65c
0 296, 1 2a7, 2 2be, 4 2a2, 6 28b, 8 29c, 10 2b7, 12 2ac, 14 2ac, 16 2b3, 18 2b9, 20 2b9, 22 2b9, 24 2b9, 26 2b0, 28 2b9, 30 2b9, 32 2b9, 34 2b9
0 443, 1 5b5, 2 729, 4 729, 6 729, 8 729, 10 646, 12 729, 14 712, 16 66e, 18 62a, 20 525, 22 390, 24 16a, 26 045, 28 250, 30 508, 32 638, 34 61d
0 4fd, 1 422, 2 4dc, 4 4f9, 6 516, 8 513, 10 4b8, 12 50f, 14 4d0, 16 46a, 18 36d, 20 34d, 22 400, 24 46b, 26 4f8, 28 510, 30 54e, 32 54d, 34 550
0 21a, 1 201, 2 393, 4 2b7, 6 2cd, 8 239, 10 1e9, 12 15d, 14 1c3, 16 251, 18 274, 20 247, 22 1fb, 24 1fb, 26 204, 28 1fb, 30 1fb, 32 1fb, 34 1fb
0 232, 1 287, 2 398, 4 341, 6 2a9, 8 1db, 10 158, 12 1b9, 14 1f6, 16 268, 18 287, 20 268, 22 234, 24 234, 26 287, 28 234, 30 234, 32 234, 34 234
0 268, 1 20c, 2 37d, 4 36b, 6 357, 8 337, 10 335, 12 327, 14 347, 16 326, 18 3ec, 20 357, 22 28c, 24 1da, 26 06f, 28 22d, 30 32f, 32 303, 34 32d
0 2d4, 1 2b4, 2 2a4, 4 2a3, 6 2a1, 8 2a2, 10 27c, 12 2a7, 14 2a5, 16 28d, 18 32d, 20 379, 22 335, 24 1f6, 26 0fc, 28 25c, 30 3c3, 32 44b, 34 455
0 207, 1 38c, 2 529, 4 529, 6 529, 8 529, 10 448, 12 529, 14 512, 16 46e, 18 42a, 20 327, 22 201, 24 170, 26 243, 28 2f3, 30 4d6, 32 5b3, 34 5a6
0 28d, 1 2cb, 2 2c6, 4 28e, 6 265, 8 1de, 10 223, 12 1e6, 14 2d5, 16 36a, 18 364, 20 309, 22 35a, 24 375, 26 425, 28 37f, 30 311, 32 355, 34 476
0 18d, 1 2de, 2 3cc, 4 3cc, 6 3cc, 8 3cc, 10 34e, 12 3cc, 14 3bc, 16 366, 18 348, 20 2b9, 22 1e9, 24 0b3, 26 050, 28 131, 30 26f, 32 397, 34 507
0 1b5, 1 269, 2 31e, 4 32d, 6 341, 8 353, 10 31a, 12 36d, 14 370, 16 33b, 18 34d, 20 30d, 22 2ab, 24 20a, 26 1a8, 28 13a, 30 0ae, 32 083, 34 08f
0 10e, 1 2a5, 2 1b3, 4 1a1, 6 1fb, 8 215, 10 1ec, 12 271, 14 374, 16 3bc, 18 475, 20 3ed, 22 3ad, 24 39b, 26 30e, 28 310, 30 316, 32 323, 34 360
0 20c, 1 1a5, 2 11b, 4 0fd, 6 0f6, 8 0de, 10 0dc, 12 153, 14 1db, 16 1fe, 18 2a0, 20 239, 22 2b8, 24 2f4, 26 3c0, 28 3ad, 30 475, 32 4c5, 34 4e7
0 06a, 1 078, 2 06a, 4 044, 6 027, 8 063, 10 092, 12 09e, 14 0b4, 16 0b7, 18 0a5, 20 095, 22 081, 24 06f, 26 06c, 28 07b, 30 088, 32 081, 34 075
0 016, 1 026, 2 00d, 4 00e, 6 013, 8 01f, 10 021, 12 032, 14 03c, 16 041, 18 04f, 20 042, 22 040, 24 037, 26 029, 28 024, 30 014, 32 00e, 34 00b
0 200, 1 1e0, 2 450, 4 407, 6 332, 8 1b9, 10 113, 12 120, 14 21a, 16 221, 18 213, 20 1ea, 22 1a5, 24 1a5, 26 17e, 28 1a5, 30 1a5, 32 1a5, 34 1a5
0 1de, 1 221, 2 3c5, 4 36a, 6 2d8, 8 222, 10 1b0, 12 180, 14 140, 16 165, 18 1b1, 20 1cb, 22 1f6, 24 1f6, 26 1ab, 28 1f6, 30 1f6, 32 1f6, 34 1f6
0 280, 1 2c6, 2 35b, 4 2fe, 6 31a, 8 28a, 10 29c, 12 26d, 14 2fc, 16 388, 18 3de, 20 383, 22 37a, 24 336, 26 256, 28 322, 30 3f9, 32 40b, 34 461
0 2d9, 1 1d3, 2 1c0, 4 1e3, 6 1e0, 8 1d3, 10 18d, 12 1e8, 14 211, 16 1f0, 18 162, 20 173, 22 1d3, 24 324, 26 423, 28 3c6, 30 3b4, 32 45a, 34 508
0 24d, 1 291, 2 21a, 4 22a, 6 240, 8 262, 10 299, 12 298, 14 295, 16 293, 18 292, 20 292, 22 291, 24 291, 26 291, 28 291, 30 291, 32 291, 34 291
0 22b, 1 261, 2 283, 4 263, 6 235, 8 201, 10 1e5, 12 206, 14 224, 16 23c, 18 253, 20 25b, 22 269, 24 269, 26 251, 28 269, 30 269, 32 269, 34 269
0 252, 1 293, 2 279, 4 293, 6 2df, 8 346, 10 2e0, 12 381, 14 3cc, 16 3cd, 18 482, 20 3e0, 22 292, 24 171, 26 202, 28 220, 30 312, 32 354, 34 2b8
0 410, 1 372, 2 42b, 4 427, 6 420, 8 416, 10 3cc, 12 40f, 14 3b3, 16 307, 18 32f, 20 324, 22 28c, 24 204, 26 1e7, 28 310, 30 4ba, 32 52a, 34 588
0 231, 1 269, 2 0d9, 4 0d8, 6 10a, 8 104, 10 0e1, 12 154, 14 25e, 16 303, 18 465, 20 4a7, 22 47d, 24 427, 26 372, 28 3c7, 30 33f, 32 2ee, 34 370
0 0f6, 1 1bc, 2 09a, 4 091, 6 083, 8 051, 10 036, 12 0d5, 14 15f, 16 1bb, 18 2c4, 20 2ba, 22 342, 24 393, 26 33c, 28 30a, 30 2e3, 32 329, 34 38e
0 00a, 1 007, 2 00b, 4 00d, 6 012, 8 014, 10 013, 12 012, 14 012, 16 010, 18 00c, 20 00c, 22 008, 24 007, 26 009, 28 008, 30 00b, 32 00f, 34 014
0 011, 1 012, 2 01a, 4 01a, 6 01a, 8 01a, 10 01a, 12 01a, 14 019, 16 016, 18 015, 20 011, 22 010, 24 00e, 26 00c, 28 00b, 30 00c, 32 00e, 34 00f
0 0da, 1 116, 2 081, 4 075, 6 069, 8 039, 10 023, 12 0bf, 14 17b, 16 227, 18 2a6, 20 266, 22 2ee, 24 2a7, 26 334, 28 2a1, 30 2db, 32 31f, 34 39d
0 29b, 1 21c, 2 08d, 4 081, 6 075, 8 046, 10 0a9, 12 06c, 14 120, 16 202, 18 219, 20 279, 22 342, 24 402, 26 468, 28 4d6, 30 55a, 32 568, 34 56e
0 018, 1 01f, 2 017, 4 017, 6 017, 8 01a, 10 01c, 12 01e, 14 023, 16 024, 18 026, 20 025, 22 028, 24 024, 26 021, 28 020, 30 01b, 32 01a, 34 01e
0 014, 1 011, 2 013, 4 010, 6 010, 8 010, 10 010, 12 011, 14 011, 16 016, 18 018, 20 014, 22 012, 24 017, 26 01c, 28 019, 30 014, 32 00e, 34 00f
0 189, 1 33a, 2 430, 4 430, 6 430, 8 430, 10 3bb, 12 430, 14 424, 16 3e2, 18 3cb, 20 350, 22 29e, 24 16b, 26 084, 28 0b5, 30 285, 32 437, 34 5ef
0 16c, 1 17d, 2 314, 4 30a, 6 300, 8 2f6, 10 288, 12 2f3, 14 2d4, 16 275, 18 207, 20 171, 22 0f1, 24 069, 26 022, 28 01f, 30 035, 32 04b, 34 05b
0 187, 1 33b, 2 441, 4 441, 6 441, 8 441, 10 3ba, 12 441, 14 42d, 16 3cf, 18 3b3, 20 31a, 22 241, 24 0f6, 26 021, 28 121, 30 2f3, 32 491, 34 629
0 14f, 1 166, 2 2e6, 4 2e6, 6 2e5, 8 2e3, 10 27d, 12 2e7, 14 2c3, 16 25e, 18 1f8, 20 15c, 22 0da, 24 050, 26 010, 28 026, 30 04b, 32 05b, 34 065
0 009, 1 010, 2 00b, 4 00a, 6 00b, 8 012, 10 016, 12 017, 14 018, 16 015, 18 015, 20 00d, 22 00a, 24 009, 26 009, 28 00a, 30 00a, 32 00f, 34 011
0 00b, 1 00a, 2 00c, 4 00e, 6 00f, 8 011, 10 013, 12 016, 14 014, 16 015, 18 017, 20 012, 22 00f, 24 009, 26 009, 28 008, 30 00c, 32 00f, 34 010
0 00b, 1 00c, 2 00c, 4 00c, 6 00c, 8 00c, 10 00a, 12 00c, 14 00d, 16 00c, 18 00e, 20 00a, 22 00b, 24 00e, 26 012, 28 013, 30 011, 32 013, 34 014
0 016, 1 01d, 2 01a, 4 017, 6 012, 8 016, 10 019, 12 01a, 14 01b, 16 01c, 18 01d, 20 01e, 22 01e, 24 01d, 26 01b, 28 01d, 30 01d, 32 01d, 34 01d
0 189, 1 33a, 2 444, 4 444, 6 444, 8 444, 10 3be, 12 444, 14 432, 16 3db, 18 3be, 20 32a, 22 255, 24 103, 26 012, 28 11c, 30 2f0, 32 48f, 34 622
0 147, 1 168, 2 2d7, 4 2d6, 6 2d3, 8 2d4, 10 27c, 12 2d7, 14 2b0, 16 24f, 18 1e9, 20 151, 22 0d7, 24 05d, 26 01b, 28 025, 30 048, 32 057, 34 063
0 157, 1 2fd, 2 415, 4 415, 6 415, 8 415, 10 38b, 12 415, 14 401, 16 3a1, 18 384, 20 2e7, 22 208, 24 0b1, 26 04f, 28 16c, 30 340, 32 4d9, 34 65c
0 162, 1 1d5, 2 1bb, 4 164, 6 152, 8 148, 10 11e, 12 15d, 14 158, 16 171, 18 1c1, 20 22b, 22 27f, 24 2c2, 26 2e8, 28 30d, 30 324, 32 32a, 34 32f
0 0dc, 1 0b0, 2 202, 4 0fc, 6 06c, 8 095, 10 0a5, 12 0ab, 14 0b1, 16 0b2, 18 0b2, 20 0b2, 22 0b5, 24 0b3, 26 0b1, 28 0b1, 30 0b0, 32 0b0, 34 0a8
0 130, 1 193, 2 35f, 4 271, 6 179, 8 083, 10 09f, 12 0c2, 14 168, 16 19c, 18 1c2, 20 1c5, 22 1c4, 24 1be, 26 185, 28 1b5, 30 1b2, 32 1ab, 34 1a9
0 12d, 1 10e, 2 0e2, 4 0c3, 6 087, 8 100, 10 14c, 12 191, 14 237, 16 2a7, 18 356, 20 30f, 22 309, 24 2fe, 26 278, 28 298, 30 220, 32 19b, 34 14f
0 11e, 1 134, 2 1b7, 4 1cb, 6 1dd, 8 1d0, 10 1d9, 12 1a9, 14 164, 16 153, 18 118, 20 11a, 22 126, 24 135, 26 114, 28 10c, 30 0c6, 32 0bc, 34 0c8
0 00e, 1 010, 2 026, 4 018, 6 017, 8 019, 10 01d, 12 012, 14 017, 16 018, 18 01a, 20 017, 22 019, 24 019, 26 015, 28 016, 30 013, 32 010, 34 012
0 025, 1 034, 2 022, 4 025, 6 02b, 8 032, 10 033, 12 039, 14 040, 16 042, 18 043, 20 041, 22 03d, 24 035, 26 02f, 28 02f, 30 02b, 32 029, 34 023
0 072, 1 094, 2 09c, 4 068, 6 08e, 8 08c, 10 086, 12 08f, 14 098, 16 09d, 18 0a7, 20 0a6, 22 0ae, 24 0aa, 26 09a, 28 090, 30 089, 32 081, 34 096
0 1aa, 1 20f, 2 1db, 4 16e, 6 117, 8 151, 10 195, 12 1de, 14 22e, 16 24d, 18 253, 20 24c, 22 24e, 24 258, 26 240, 28 268, 30 27d, 32 287, 34 286
0 03f, 1 018, 2 189, 4 0a1, 6 04a, 8 025, 10 024, 12 01c, 14 019, 16 019, 18 020, 20 01a, 22 019, 24 01a, 26 01c, 28 019, 30 018, 32 019, 34 01b
0 00d, 1 00c, 2 020, 4 01e, 6 01c, 8 01a, 10 018, 12 014, 14 00f, 16 014, 18 012, 20 015, 22 017, 24 013, 26 01a, 28 016, 30 019, 32 01d, 34 026
0 1b7, 1 119, 2 528, 4 48f, 6 3db, 8 2fb, 10 26e, 12 1c5, 14 109, 16 0d7, 18 0dc, 20 0e5, 22 129, 24 13e, 26 0c4, 28 135, 30 134, 32 136, 34 138
0 13b, 1 1d9, 2 15c, 4 0da, 6 088, 8 0eb, 10 148, 12 198, 14 1fb, 16 219, 18 230, 20 234, 22 23b, 24 240, 26 227, 28 243, 30 242, 32 23e, 34 23d
0 0a9, 1 1f2, 2 174, 4 0bd, 6 0c9, 8 13d, 10 19a, 12 20e, 14 29d, 16 2ea, 18 313, 20 2e7, 22 2c1, 24 25d, 26 1d4, 28 1c0, 30 11d, 32 0d9, 34 10f
0 11d, 1 120, 2 171, 4 17e, 6 19f, 8 19f, 10 152, 12 19f, 14 165, 16 0fd, 18 0ea, 20 0bf, 22 0de, 24 143, 26 18a, 28 188, 30 1e0, 32 222, 34 2a5
0 12e, 1 136, 2 1de, 4 1c0, 6 192, 8 17a, 10 171, 12 139, 14 124, 16 10f, 18 125, 20 0fb, 22 140, 24 18e, 26 1ac, 28 1a2, 30 175, 32 137, 34 129
0 227, 1 275, 2 2c3, 4 2ba, 6 27f, 8 1cd, 10 180, 12 0ff, 14 16e, 16 220, 18 292, 20 29f, 22 2c7, 24 2ae, 26 25b, 28 27a, 30 25e, 32 259, 34 26f
0 0a2, 1 119, 2 200, 4 15d, 6 12a, 8 144, 10 15f, 12 1b4, 14 1b5, 16 1ee, 18 1ce, 20 1b1, 22 20c, 24 25f, 26 2d5, 28 28c, 30 276, 32 20b, 34 17b
0 16e, 1 169, 2 185, 4 15b, 6 140, 8 13f, 10 160, 12 117, 14 113, 16 12c, 18 178, 20 17a, 22 17f, 24 185, 26 1b7, 28 181, 30 15d, 32 14d, 34 149
0 1cc, 1 2c9, 2 12f, 4 0e9, 6 062, 8 11f, 10 218, 12 1e2, 14 2d4, 16 353, 18 36e, 20 318, 22 333, 24 34b, 26 369, 28 362, 30 31d, 32 29a, 34 1f8
0 062, 1 097, 2 03c, 4 036, 6 039, 8 041, 10 075, 12 08a, 14 0fb, 16 14c, 18 216, 20 214, 22 20f, 24 1a6, 26 0e6, 28 0ef, 30 085, 32 05c, 34 054
0 206, 1 1f9, 2 4ca, 4 3c2, 6 2ef, 8 1ab, 10 126, 12 0ff, 14 20a, 16 25f, 18 262, 20 239, 22 1f4, 24 1f4, 26 1bd, 28 1f4, 30 1f4, 32 1f4, 34 1f4
0 1f0, 1 22b, 2 4df, 4 46a, 6 397, 8 27b, 10 1cb, 12 199, 14 14b, 16 131, 18 19a, 20 1c6, 22 210, 24 211, 26 19e, 28 211, 30 211, 32 211, 34 211
0 236, 1 27d, 2 3ee, 4 378, 6 33f, 8 261, 10 2ea, 12 26b, 14 335, 16 3d0, 18 4ad, 20 3c2, 22 350, 24 2ab, 26 15c, 28 26b, 30 2fb, 32 3b6, 34 3f4
0 20e, 1 1e4, 2 253, 4 249, 6 23f, 8 23e, 10 1ee, 12 247, 14 226, 16 204, 18 259, 20 224, 22 2ee, 24 358, 26 34d, 28 292, 30 1fc, 32 22a, 34 28d
0 1d6, 1 206, 2 355, 4 33e, 6 2aa, 8 1cf, 10 139, 12 17a, 14 177, 16 1da, 18 23f, 20 21d, 22 23d, 24 23d, 26 1fe, 28 23d, 30 23d, 32 23d, 34 23d
0 11f, 1 15e, 2 284, 4 29e, 6 24f, 8 1a2, 10 14f, 12 18a, 14 202, 16 1de, 18 1d6, 20 1aa, 22 161, 24 161, 26 136, 28 161, 30 161, 32 161, 34 161
0 3a0, 1 366, 2 448, 4 41a, 6 41a, 8 3fc, 10 3cb, 12 39f, 14 383, 16 365, 18 2d9, 20 2c2, 22 2b9, 24 2ce, 26 35c, 28 39d, 30 3fd, 32 3e0, 34 37c
0 238, 1 25e, 2 3cf, 4 32e, 6 309, 8 327, 10 3a4, 12 2bb, 14 261, 16 24d, 18 28c, 20 309, 22 332, 24 384, 26 332, 28 397, 30 36c, 32 344, 34 320
0 116, 1 208, 2 091, 4 086, 6 077, 8 040, 10 01c, 12 0e7, 14 1b3, 16 21f, 18 391, 20 3c6, 22 3e6, 24 3f5, 26 354, 28 364, 30 2ae, 32 290, 34 2ec
0 0e8, 1 19f, 2 09b, 4 08c, 6 079, 8 042, 10 018, 12 0ec, 14 191, 16 1f2, 18 296, 20 27c, 22 2ec, 24 351, 26 3c4, 28 349, 30 34f, 32 34f, 34 369
0 01a, 1 016, 2 018, 4 01b, 6 016, 8 01c, 10 023, 12 024, 14 025, 16 021, 18 01f, 20 01e, 22 01c, 24 01c, 26 01c, 28 01a, 30 019, 32 018, 34 01b
0 022, 1 027, 2 02a, 4 031, 6 02f, 8 029, 10 02e, 12 025, 14 028, 16 02b, 18 02a, 20 02a, 22 02b, 24 029, 26 027, 28 028, 30 028, 32 028, 34 028
0 2d5, 1 185, 2 0c2, 4 0b1, 6 09d, 8 055, 10 015, 12 0ff, 14 1b3, 16 221, 18 2b0, 20 280, 22 2fd, 24 341, 26 397, 28 3d4, 30 49c, 32 503, 34 4a4
0 0e6, 1 163, 2 067, 4 05d, 6 054, 8 02b, 10 025, 12 0d6, 14 1d4, 16 28b, 18 3d5, 20 428, 22 43a, 24 3b9, 26 299, 28 2ce, 30 212, 32 18d, 34 14a
0 023, 1 02d, 2 033, 4 02e, 6 031, 8 041, 10 052, 12 052, 14 050, 16 03f, 18 049, 20 022, 22 024, 24 024, 26 022, 28 025, 30 02b, 32 02b, 34 02a
0 157, 1 184, 2 17f, 4 14c, 6 121, 8 134, 10 157, 12 175, 14 196, 16 19b, 18 1a0, 20 1a0, 22 19d, 24 19c, 26 192, 28 19d, 30 1a0, 32 1a3, 34 1a5
0 082, 1 09c, 2 0ba, 4 0b7, 6 0ad, 8 0aa, 10 0ae, 12 0af, 14 0a9, 16 09a, 18 094, 20 090, 22 08a, 24 08a, 26 08e, 28 08a, 30 08a, 32 08a, 34 08a
0 00b, 1 00b, 2 00a, 4 009, 6 00a, 8 00f, 10 00f, 12 00d, 14 00d, 16 00c, 18 00d, 20 00d, 22 00c, 24 00b, 26 00b, 28 00b, 30 00b, 32 00b, 34 00b
0 04a, 1 06f, 2 084, 4 09f, 6 0c1, 8 0ce, 10 0bd, 12 0c5, 14 0b1, 16 094, 18 07b, 20 060, 22 03c, 24 024, 26 024, 28 01f, 30 021, 32 026, 34 025
0 013, 1 01d, 2 017, 4 017, 6 017, 8 01a, 10 01a, 12 01b, 14 01b, 16 020, 18 021, 20 01a, 22 015, 24 017, 26 015, 28 01a, 30 01d, 32 01e, 34 01f
0 011, 1 012, 2 019, 4 011, 6 012, 8 013, 10 016, 12 014, 14 016, 16 015, 18 015, 20 014, 22 013, 24 012, 26 011, 28 012, 30 012, 32 012, 34 012
0 009, 1 008, 2 010, 4 00e, 6 00d, 8 00a, 10 00c, 12 008, 14 006, 16 007, 18 009, 20 00a, 22 009, 24 008, 26 008, 28 008, 30 008, 32 008, 34 008
0 017, 1 019, 2 01a, 4 016, 6 014, 8 018, 10 01f, 12 01b, 14 01f, 16 019, 18 01b, 20 01e, 22 01c, 24 01a, 26 016, 28 018, 30 018, 32 01a, 34 01b
0 10c, 1 11d, 2 113, 4 111, 6 10d, 8 101, 10 101, 12 103, 14 110, 16 11e, 18 121, 20 124, 22 129, 24 12a, 26 123, 28 12b, 30 12d, 32 12d, 34 12c
0 011, 1 013, 2 0de, 4 043, 6 018, 8 01f, 10 00b, 12 03c, 14 055, 16 05a, 18 06c, 20 043, 22 03d, 24 017, 26 043, 28 017, 30 011, 32 010, 34 011
0 170, 1 16e, 2 178, 4 177, 6 178, 8 173, 10 176, 12 176, 14 174, 16 170, 18 171, 20 16e, 22 171, 24 171, 26 173, 28 172, 30 16e, 32 16b, 34 165
0 146, 1 286, 2 0b7, 4 072, 6 080, 8 11b, 10 188, 12 1dd, 14 25b, 16 2d5, 18 31f, 20 337, 22 36a, 24 371, 26 32e, 28 345, 30 2dc, 32 25f, 34 1ad
0 10a, 1 0db, 2 095, 4 088, 6 098, 8 0be, 10 14d, 12 141, 14 19e, 16 18b, 18 1bc, 20 190, 22 1a6, 24 196, 26 13b, 28 183, 30 185, 32 186, 34 187
0 170, 1 248, 2 140, 4 0a1, 6 062, 8 11d, 10 1a4, 12 1e1, 14 245, 16 2ba, 18 30a, 20 324, 22 34f, 24 345, 26 2f1, 28 325, 30 2df, 32 280, 34 1ed
0 0f7, 1 0e6, 2 0f6, 4 0d3, 6 0bd, 8 0c3, 10 111, 12 127, 14 170, 16 14f, 18 180, 20 1d1, 22 21d, 24 1fd, 26 150, 28 16f, 30 112, 32 0ee, 34 0e1
0 0ee, 1 174, 2 0e6, 4 0a8, 6 061, 8 082, 10 0d1, 12 103, 14 182, 16 1d4, 18 22a, 20 238, 22 23d, 24 217, 26 1ae, 28 1da, 30 1cd, 32 1c2, 34 188
0 08a, 1 1b7, 2 046, 4 035, 6 05a, 8 0c3, 10 12a, 12 165, 14 1dc, 16 254, 18 2b3, 20 27f, 22 292, 24 253, 26 1f1, 28 1b5, 30 122, 32 0a0, 34 041
0 051, 1 047, 2 148, 4 087, 6 027, 8 02e, 10 047, 12 03d, 14 045, 16 048, 18 04b, 20 04d, 22 04b, 24 04d, 26 052, 28 056, 30 059, 32 053, 34 050
0 1a0, 1 1fc, 2 1c1, 4 164, 6 10a, 8 142, 10 179, 12 1b6, 14 1f5, 16 209, 18 21a, 20 214, 22 21b, 24 21e, 26 20c, 28 221, 30 223, 32 22b, 34 221
0 110, 1 250, 2 113, 4 0b9, 6 0d5, 8 132, 10 178, 12 1e1, 14 255, 16 2dc, 18 362, 20 36f, 22 3bc, 24 39c, 26 300, 28 2f8, 30 29c, 32 233, 34 18d
0 0a4, 1 12b, 2 088, 4 06f, 6 078, 8 0bb, 10 140, 12 0e6, 14 11d, 16 14c, 18 197, 20 164, 22 168, 24 140, 26 1a7, 28 148, 30 117, 32 0eb, 34 0ce
0 0f0, 1 25c, 2 117, 4 06c, 6 082, 8 130, 10 1d7, 12 1e5, 14 280, 16 302, 18 37f, 20 365, 22 3bc, 24 3b9, 26 341, 28 331, 30 2bd, 32 23e, 34 186
0 0d2, 1 10f, 2 0f5, 4 0d7, 6 0be, 8 0c7, 10 15a, 12 109, 14 16d, 16 166, 18 1b2, 20 167, 22 151, 24 124, 26 170, 28 129, 30 12b, 32 101, 34 0de
0 0fa, 1 1be, 2 091, 4 066, 6 091, 8 0ee, 10 12a, 12 180, 14 1e7, 16 229, 18 250, 20 24d, 22 260, 24 24f, 26 20d, 28 219, 30 1d9, 32 184, 34 106
0 056, 1 073, 2 03a, 4 03b, 6 038, 8 03a, 10 05b, 12 07d, 14 0cc, 16 0f8, 18 149, 20 15b, 22 14c, 24 111, 26 088, 28 0b1, 30 07e, 32 066, 34 059
0 121, 1 1a3, 2 0f6, 4 0bf, 6 0a4, 8 0cd, 10 0e8, 12 153, 14 1cf, 16 20f, 18 257, 20 253, 22 249, 24 224, 26 1d2, 28 1e0, 30 1b6, 32 1a0, 34 172
0 090, 1 0e3, 2 0ae, 4 094, 6 087, 8 0c1, 10 0e2, 12 113, 14 127, 16 14b, 18 191, 20 177, 22 198, 24 186, 26 135, 28 144, 30 136, 32 0ea, 34 0b0
0 022, 1 026, 2 033, 4 031, 6 03b, 8 04f, 10 068, 12 069, 14 06b, 16 066, 18 061, 20 02e, 22 02a, 24 01e, 26 01b, 28 01d, 30 01d, 32 02d, 34 044
0 05d, 1 061, 2 05d, 4 054, 6 046, 8 049, 10 046, 12 052, 14 04c, 16 054, 18 060, 20 062, 22 06f, 24 081, 26 089, 28 08d, 30 092, 32 093, 34 08e
0 04e, 1 075, 2 0ad, 4 0cb, 6 0df, 8 0f1, 10 0fc, 12 0eb, 14 0d0, 16 0a2, 18 080, 20 074, 22 04c, 24 04b, 26 045, 28 045, 30 045, 32 053, 34 054
0 06d, 1 07c, 2 0db, 4 0c0, 6 0aa, 8 09e, 10 099, 12 08a, 14 082, 16 085, 18 08f, 20 07d, 22 06f, 24 061, 26 04b, 28 046, 30 03f, 32 042, 34 046
0 093, 1 07e, 2 08a, 4 086, 6 094, 8 092, 10 09d, 12 086, 14 087, 16 092, 18 0af, 20 09e, 22 07f, 24 07d, 26 09d, 28 092, 30 07f, 32 076, 34 08c
0 065, 1 071, 2 05e, 4 07d, 6 0b1, 8 0e4, 10 0f9, 12 104, 14 0f7, 16 0ef, 18 0fb, 20 0de, 22 0c4, 24 0a0, 26 086, 28 05b, 30 02b, 32 02e, 34 048
0 0f6, 1 1c5, 2 08c, 4 059, 6 089, 8 0ef, 10 129, 12 180, 14 1ec, 16 22d, 18 274, 20 27a, 22 289, 24 271, 26 224, 28 231, 30 1f0, 32 1aa, 34 13d
0 040, 1 059, 2 045, 4 03f, 6 03b, 8 039, 10 060, 12 054, 14 094, 16 0c0, 18 118, 20 13a, 22 12d, 24 0fb, 26 083, 28 09d, 30 070, 32 04f, 34 05e
0 064, 1 066, 2 07e, 4 084, 6 084, 8 07c, 10 078, 12 076, 14 073, 16 06f, 18 070, 20 065, 22 07d, 24 08a, 26 081, 28 070, 30 051, 32 050, 34 065
0 047, 1 05c, 2 076, 4 085, 6 08c, 8 08a, 10 093, 12 07f, 14 06d, 16 057, 18 04d, 20 036, 22 02b, 24 02a, 26 048, 28 030, 30 02e, 32 02d, 34 029
0 029, 1 03a, 2 04c, 4 046, 6 047, 8 049, 10 04b, 12 04b, 14 04f, 16 055, 18 04b, 20 042, 22 047, 24 03c, 26 033, 28 023, 30 025, 32 027, 34 039
0 035, 1 03b, 2 030, 4 031, 6 032, 8 032, 10 031, 12 035, 14 038, 16 03b, 18 03f, 20 043, 22 042, 24 03f, 26 03b, 28 039, 30 037, 32 038, 34 040
0 046, 1 063, 2 084, 4 07e, 6 07b, 8 078, 10 071, 12 07a, 14 07f, 16 078, 18 072, 20 070, 22 064, 24 059, 26 05a, 28 05a, 30 055, 32 04e, 34 05d
0 040, 1 02e, 2 095, 4 089, 6 077, 8 063, 10 056, 12 051, 14 03f, 16 034, 18 035, 20 029, 22 020, 24 01b, 26 01c, 28 017, 30 016, 32 016, 34 016
0 031, 1 035, 2 03a, 4 03f, 6 050, 8 05d, 10 052, 12 06c, 14 073, 16 06e, 18 074, 20 067, 22 05b, 24 055, 26 055, 28 03a, 30 027, 32 02a, 34 03c
0 02c, 1 02e, 2 02b, 4 02f, 6 02b, 8 02b, 10 033, 12 029, 14 035, 16 042, 18 040, 20 030, 22 035, 24 034, 26 045, 28 035, 30 037, 32 047, 34 060
0 043, 1 046, 2 04e, 4 04a, 6 047, 8 041, 10 03c, 12 04b, 14 05b, 16 065, 18 066, 20 04f, 22 049, 24 04a, 26 04f, 28 04b, 30 048, 32 04d, 34 056
0 081, 1 064, 2 103, 4 0f4, 6 0e0, 8 0c9, 10 0be, 12 0a3, 14 082, 16 069, 18 05c, 20 059, 22 04d, 24 042, 26 045, 28 036, 30 037, 32 042, 34 04d
0 033, 1 0a2, 2 021, 4 024, 6 03b, 8 05d, 10 074, 12 083, 14 0a0, 16 0c1, 18 0c7, 20 0c5, 22 0e1, 24 0e2, 26 0d0, 28 0c6, 30 0a9, 32 085, 34 056
0 026, 1 021, 2 02b, 4 02a, 6 022, 8 01c, 10 028, 12 021, 14 02d, 16 03a, 18 040, 20 044, 22 044, 24 03b, 26 041, 28 030, 30 02f, 32 02d, 34 02b
0 021, 1 01b, 2 03d, 4 03a, 6 03c, 8 031, 10 02a, 12 02a, 14 026, 16 01e, 18 025, 20 024, 22 022, 24 01b, 26 025, 28 021, 30 023, 32 027, 34 029
0 015, 1 013, 2 017, 4 016, 6 014, 8 013, 10 018, 12 014, 14 014, 16 015, 18 01c, 20 01c, 22 01d, 24 01f, 26 01a, 28 01f, 30 01d, 32 018, 34 016
0 1d0, 1 2fe, 2 3d8, 4 3d8, 6 3d8, 8 3d8, 10 36d, 12 3d8, 14 3cc, 16 382, 18 368, 20 2f0, 22 23b, 24 131, 26 07a, 28 0ee, 30 1fc, 32 2ca, 34 3a1
