0 064, 1 07a, 2 112, 4 10d, 6 104, 8 0f7, 10 0db, 12 0e1, 14 0c1, 16 098, 18 070, 20 046, 22 030, 24 038, 26 037, 28 046, 30 04c, 32 053, 34 05a
0 00c, 1 00c, 2 016, 4 016, 6 016, 8 016, 10 017, 12 016, 14 015, 16 014, 18 013, 20 00f, 22 00d, 24 00d, 26 00a, 28 00c, 30 011, 32 017, 34 01f
0 010, 1 00d, 2 011, 4 011, 6 00f, 8 00e, 10 011, 12 00c, 14 00c, 16 00d, 18 00d, 20 010, 22 017, 24 01e, 26 01f, 28 023, 30 02c, 32 035, 34 03c
0 00f, 1 012, 2 012, 4 012, 6 012, 8 012, 10 011, 12 012, 14 011, 16 00f, 18 00f, 20 00f, 22 010, 24 00f, 26 00e, 28 010, 30 00d, 32 00c, 34 00f
0 010, 1 016, 2 025, 4 024, 6 022, 8 01f, 10 01a, 12 01d, 14 019, 16 014, 18 010, 20 00e, 22 008, 24 004, 26 004, 28 005, 30 008, 32 008, 34 009
0 019, 1 018, 2 019, 4 017, 6 015, 8 014, 10 014, 12 012, 14 011, 16 012, 18 013, 20 016, 22 01e, 24 025, 26 025, 28 028, 30 033, 32 04a, 34 072
0 025, 1 043, 2 06a, 4 068, 6 067, 8 064, 10 04b, 12 063, 14 05c, 16 047, 18 03f, 20 023, 22 013, 24 030, 26 04c, 28 060, 30 07c, 32 090, 34 09d
0 012, 1 00c, 2 00f, 4 010, 6 010, 8 00d, 10 00e, 12 00d, 14 00b, 16 00c, 18 00c, 20 010, 22 016, 24 01c, 26 01e, 28 020, 30 025, 32 02a, 34 037
0 00c, 1 01d, 2 034, 4 033, 6 033, 8 030, 10 02a, 12 02e, 14 02b, 16 027, 18 022, 20 01c, 22 015, 24 013, 26 01b, 28 022, 30 02e, 32 03e, 34 04b
0 01c, 1 016, 2 02d, 4 02e, 6 032, 8 039, 10 039, 12 038, 14 032, 16 02d, 18 027, 20 01e, 22 01a, 24 019, 26 01f, 28 01a, 30 017, 32 017, 34 018
0 03d, 1 02c, 2 01d, 4 01e, 6 020, 8 023, 10 024, 12 025, 14 028, 16 02a, 18 02b, 20 02b, 22 02c, 24 02c, 26 02a, 28 034, 30 041, 32 050, 34 056
0 023, 1 014, 2 04c, 4 032, 6 026, 8 01a, 10 016, 12 012, 14 010, 16 014, 18 01e, 20 020, 22 025, 24 022, 26 01e, 28 01c, 30 01b, 32 01c, 34 01b
0 01e, 1 01b, 2 00c, 4 00d, 6 00f, 8 012, 10 013, 12 014, 14 018, 16 01c, 18 020, 20 023, 22 027, 24 02a, 26 029, 28 02b, 30 02b, 32 02b, 34 02b
0 054, 1 03e, 2 01b, 4 01b, 6 01a, 8 018, 10 01b, 12 01b, 14 025, 16 036, 18 047, 20 057, 22 062, 24 060, 26 057, 28 064, 30 060, 32 096, 34 181
0 1aa, 1 148, 2 141, 4 141, 6 140, 8 140, 10 0f7, 12 13c, 14 124, 16 0de, 18 0c9, 20 080, 22 0d2, 24 1bf, 26 298, 28 2fd, 30 3f6, 32 4ba, 34 551
0 028, 1 036, 2 023, 4 023, 6 023, 8 023, 10 027, 12 023, 14 026, 16 02c, 18 032, 20 03b, 22 043, 24 04b, 26 04f, 28 04a, 30 043, 32 03b, 34 03d
0 046, 1 02a, 2 022, 4 022, 6 023, 8 025, 10 024, 12 028, 14 025, 16 030, 18 034, 20 03f, 22 04d, 24 057, 26 053, 28 05d, 30 06b, 32 07a, 34 088
0 03b, 1 02a, 2 0bd, 4 09b, 6 07e, 8 063, 10 04d, 12 048, 14 032, 16 01d, 18 01a, 20 01b, 22 026, 24 030, 26 02b, 28 035, 30 037, 32 038, 34 038
0 01a, 1 01a, 2 01a, 4 01a, 6 01a, 8 01a, 10 01a, 12 01a, 14 01a, 16 01a, 18 01a, 20 01a, 22 01a, 24 01a, 26 01a, 28 01a, 30 01a, 32 01a, 34 01a
0 060, 1 067, 2 0ff, 4 0f9, 6 0f0, 8 0e1, 10 0c7, 12 0cd, 14 0af, 16 08b, 18 06b, 20 04a, 22 02a, 24 024, 26 020, 28 030, 30 03c, 32 045, 34 04b
0 02c, 1 02a, 2 045, 4 042, 6 03c, 8 034, 10 031, 12 02e, 14 026, 16 020, 18 01d, 20 01d, 22 01a, 24 01b, 26 01b, 28 01b, 30 01b, 32 01b, 34 01b
0 01a, 1 01e, 2 01e, 4 01e, 6 01e, 8 01e, 10 01e, 12 01e, 14 01e, 16 01e, 18 01e, 20 01e, 22 01e, 24 01e, 26 01e, 28 01b, 30 01b, 32 016, 34 014
0 023, 1 01f, 2 027, 4 027, 6 027, 8 027, 10 028, 12 027, 14 02a, 16 02e, 18 02e, 20 02b, 22 027, 24 023, 26 021, 28 020, 30 020, 32 021, 34 021
0 032, 1 032, 2 032, 4 032, 6 032, 8 032, 10 032, 12 032, 14 032, 16 032, 18 032, 20 032, 22 032, 24 032, 26 032, 28 031, 30 02e, 32 02b, 34 02a
0 017, 1 019, 2 019, 4 019, 6 019, 8 019, 10 017, 12 019, 14 018, 16 016, 18 017, 20 014, 22 013, 24 010, 26 00f, 28 00f, 30 00f, 32 00f, 34 00f
0 1cb, 1 1be, 2 227, 4 204, 6 1ea, 8 1cf, 10 1c0, 12 1b7, 14 1ab, 16 1a6, 18 1a5, 20 1a8, 22 1ad, 24 1ae, 26 1a9, 28 1ae, 30 1ae, 32 1ae, 34 1ae
0 1fb, 1 1f1, 2 1f1, 4 1f2, 6 1f6, 8 200, 10 206, 12 202, 14 202, 16 1f8, 18 1f5, 20 1f2, 22 1f3, 24 1f4, 26 1f6, 28 1f4, 30 1f4, 32 1f4, 34 1f4
0 11d, 1 08b, 2 078, 4 071, 6 06a, 8 062, 10 04b, 12 05b, 14 062, 16 062, 18 065, 20 054, 22 06d, 24 0bd, 26 10b, 28 155, 30 1e8, 32 27b, 34 31b
0 115, 1 15c, 2 2c8, 4 2d2, 6 2d6, 8 2b8, 10 279, 12 254, 14 1c6, 16 11e, 18 07f, 20 04f, 22 0d9, 24 12c, 26 102, 28 14e, 30 153, 32 14a, 34 142
0 258, 1 0e4, 2 45c, 4 391, 6 2cd, 8 1ec, 10 194, 12 111, 14 09a, 16 07c, 18 06b, 20 062, 22 079, 24 076, 26 094, 28 076, 30 076, 32 076, 34 076
0 02f, 1 03f, 2 049, 4 041, 6 03b, 8 03c, 10 044, 12 042, 14 049, 16 056, 18 060, 20 061, 22 069, 24 06c, 26 062, 28 06c, 30 06c, 32 06c, 34 06c
0 13e, 1 1e8, 2 29d, 4 28d, 6 28d, 8 2a5, 10 238, 12 2a1, 14 248, 16 187, 18 0a6, 20 0ce, 22 18e, 24 255, 26 2aa, 28 309, 30 350, 32 361, 34 363
0 0d4, 1 04b, 2 21a, 4 1c2, 6 165, 8 10d, 10 0e0, 12 090, 14 055, 16 048, 18 050, 20 05a, 22 058, 24 054, 26 049, 28 047, 30 03f, 32 03a, 34 035
0 01e, 1 029, 2 053, 4 03d, 6 02c, 8 023, 10 021, 12 01f, 14 01c, 16 022, 18 031, 20 039, 22 044, 24 04f, 26 04f, 28 046, 30 045, 32 083, 34 11c
0 18e, 1 144, 2 098, 4 096, 6 094, 8 092, 10 06c, 12 097, 14 08e, 16 07f, 18 06d, 20 0c8, 22 140, 24 1e4, 26 24e, 28 2a6, 30 33c, 32 3ab, 34 3be
0 022, 1 01e, 2 04b, 4 03f, 6 031, 8 024, 10 023, 12 024, 14 028, 16 02c, 18 038, 20 03b, 22 03f, 24 041, 26 03b, 28 03d, 30 034, 32 028, 34 01f
0 085, 1 074, 2 086, 4 084, 6 07f, 8 076, 10 073, 12 06f, 14 065, 16 062, 18 069, 20 074, 22 085, 24 08a, 26 083, 28 08a, 30 089, 32 085, 34 084
0 304, 1 1aa, 2 369, 4 379, 6 367, 8 318, 10 2ef, 12 255, 14 193, 16 0fc, 18 070, 20 08f, 22 12d, 24 1b2, 26 1a1, 28 25c, 30 2cd, 32 31e, 34 34b
0 13f, 1 1da, 2 319, 4 319, 6 317, 8 2fd, 10 2aa, 12 284, 14 1d9, 16 10f, 18 07e, 20 169, 22 217, 24 295, 26 24a, 28 2ba, 30 2b4, 32 2b5, 34 2b3
0 12f, 1 0cc, 2 09c, 4 094, 6 096, 8 09c, 10 08c, 12 0bc, 14 0c2, 16 0a8, 18 0be, 20 0f4, 22 14c, 24 1b3, 26 1ef, 28 21e, 30 2b7, 32 324, 34 32d
0 28a, 1 1a3, 2 380, 4 358, 6 324, 8 2d4, 10 2c1, 12 223, 14 17f, 16 0fc, 18 09a, 20 06c, 22 0d4, 24 132, 26 160, 28 1c3, 30 203, 32 238, 34 24c
0 018, 1 014, 2 040, 4 02e, 6 024, 8 01e, 10 01d, 12 01b, 14 01a, 16 015, 18 017, 20 018, 22 019, 24 019, 26 016, 28 019, 30 019, 32 019, 34 019
0 072, 1 072, 2 072, 4 072, 6 072, 8 072, 10 072, 12 072, 14 072, 16 072, 18 072, 20 072, 22 072, 24 072, 26 072, 28 072, 30 072, 32 072, 34 072
0 033, 1 017, 2 0a1, 4 07b, 6 065, 8 050, 10 046, 12 042, 14 038, 16 02d, 18 022, 20 01c, 22 017, 24 022, 26 01d, 28 021, 30 022, 32 02b, 34 03a
0 02d, 1 025, 2 028, 4 02a, 6 02d, 8 030, 10 026, 12 02e, 14 02a, 16 023, 18 021, 20 02c, 22 037, 24 049, 26 054, 28 05c, 30 06c, 32 077, 34 07d
0 0aa, 1 0b0, 2 0a0, 4 0a0, 6 0a1, 8 0a3, 10 0a4, 12 0a5, 14 0a8, 16 0ab, 18 0ad, 20 0ad, 22 0af, 24 0b0, 26 0ad, 28 0b0, 30 0b0, 32 0b0, 34 0b0
0 095, 1 0a3, 2 05f, 4 065, 6 070, 8 080, 10 089, 12 092, 14 0a0, 16 0ab, 18 0b5, 20 0b6, 22 0be, 24 0c1, 26 0b8, 28 0c1, 30 0c1, 32 0c1, 34 0c1
0 03b, 1 055, 2 08e, 4 08e, 6 08e, 8 08e, 10 07e, 12 08e, 14 088, 16 078, 18 06c, 20 055, 22 041, 24 033, 26 02e, 28 034, 30 03c, 32 04e, 34 065
0 05b, 1 04d, 2 01b, 4 01b, 6 01b, 8 01b, 10 024, 12 01b, 14 021, 16 02d, 18 039, 20 04c, 22 061, 24 07d, 26 08d, 28 096, 30 0a6, 32 0b1, 34 0b7
0 1a3, 1 035, 2 3d3, 4 2d4, 6 206, 8 134, 10 0aa, 12 089, 14 057, 16 046, 18 02e, 20 030, 22 03a, 24 044, 26 04d, 28 052, 30 056, 32 056, 34 057
0 02a, 1 021, 2 03e, 4 03e, 6 03b, 8 036, 10 039, 12 032, 14 02b, 16 029, 18 029, 20 028, 22 027, 24 027, 26 02a, 28 02d, 30 031, 32 030, 34 037
0 166, 1 202, 2 2fb, 4 2f2, 6 2fb, 8 30c, 10 2e7, 12 2af, 14 219, 16 15b, 18 067, 20 156, 22 1ea, 24 252, 26 1ff, 28 270, 30 278, 32 28b, 34 2a1
0 092, 1 046, 2 186, 4 149, 6 119, 8 0e2, 10 0b6, 12 093, 14 062, 16 048, 18 02f, 20 02e, 22 038, 24 036, 26 03f, 28 03a, 30 03c, 32 03d, 34 03d
0 035, 1 032, 2 035, 4 034, 6 035, 8 035, 10 039, 12 036, 14 033, 16 035, 18 041, 20 041, 22 036, 24 039, 26 03f, 28 03d, 30 03d, 32 03d, 34 03c
0 041, 1 03d, 2 04b, 4 04b, 6 04b, 8 04b, 10 04b, 12 048, 14 043, 16 03e, 18 037, 20 031, 22 033, 24 034, 26 035, 28 036, 30 039, 32 03c, 34 03c
0 02f, 1 02c, 2 037, 4 03a, 6 03d, 8 03a, 10 037, 12 032, 14 03a, 16 039, 18 039, 20 034, 22 02f, 24 02f, 26 02b, 28 02b, 30 02d, 32 02d, 34 02a
0 018, 1 01a, 2 020, 4 020, 6 020, 8 020, 10 01e, 12 020, 14 01f, 16 01c, 18 019, 20 014, 22 011, 24 017, 26 01a, 28 01a, 30 01d, 32 01d, 34 01b
0 018, 1 016, 2 03c, 4 036, 6 02e, 8 026, 10 024, 12 022, 14 01c, 16 017, 18 014, 20 013, 22 011, 24 014, 26 014, 28 01c, 30 02e, 32 047, 34 075
0 070, 1 06b, 2 036, 4 038, 6 038, 8 03b, 10 04e, 12 03c, 14 03a, 16 04f, 18 059, 20 071, 22 086, 24 09f, 26 0b6, 28 0b6, 30 0c7, 32 0e0, 34 0fc
0 027, 1 034, 2 060, 4 05d, 6 058, 8 052, 10 04a, 12 04d, 14 044, 16 038, 18 031, 20 028, 22 01e, 24 016, 26 016, 28 014, 30 019, 32 01c, 34 01f
0 01a, 1 01b, 2 019, 4 019, 6 019, 8 019, 10 01b, 12 019, 14 01a, 16 01c, 18 019, 20 016, 22 01a, 24 01d, 26 01b, 28 01c, 30 01b, 32 01e, 34 020
0 02e, 1 025, 2 08d, 4 08c, 6 08a, 8 084, 10 076, 12 064, 14 05f, 16 060, 18 051, 20 057, 22 07f, 24 099, 26 081, 28 098, 30 0a2, 32 0e0, 34 169
0 0fb, 1 0c7, 2 0bd, 4 0bc, 6 0bc, 8 0b8, 10 088, 12 0ac, 14 095, 16 061, 18 058, 20 083, 22 0d8, 24 162, 26 1dc, 28 20f, 30 293, 32 2e3, 34 2d6
0 01f, 1 020, 2 043, 4 043, 6 043, 8 043, 10 034, 12 043, 14 03d, 16 036, 18 02c, 20 029, 22 036, 24 049, 26 055, 28 058, 30 059, 32 057, 34 05a
0 04f, 1 053, 2 085, 4 081, 6 079, 8 071, 10 06b, 12 064, 14 056, 16 052, 18 04a, 20 047, 22 048, 24 044, 26 045, 28 03e, 30 035, 32 034, 34 037
0 014, 1 018, 2 02b, 4 02f, 6 035, 8 039, 10 02b, 12 03a, 14 034, 16 028, 18 01e, 20 01c, 22 024, 24 027, 26 02e, 28 031, 30 035, 32 035, 34 036
0 019, 1 01b, 2 021, 4 01f, 6 01d, 8 01e, 10 01c, 12 019, 14 017, 16 018, 18 019, 20 01c, 22 021, 24 022, 26 01f, 28 023, 30 023, 32 027, 34 02e
0 035, 1 01d, 2 06f, 4 046, 6 034, 8 028, 10 01e, 12 021, 14 023, 16 01f, 18 022, 20 025, 22 022, 24 024, 26 024, 28 021, 30 026, 32 02a, 34 02f
0 028, 1 030, 2 039, 4 039, 6 039, 8 039, 10 036, 12 036, 14 034, 16 02d, 18 02a, 20 026, 22 029, 24 029, 26 023, 28 027, 30 028, 32 02a, 34 02c
0 03f, 1 049, 2 078, 4 078, 6 077, 8 075, 10 06e, 12 070, 14 067, 16 059, 18 04d, 20 041, 22 032, 24 026, 26 026, 28 01e, 30 018, 32 01a, 34 01c
0 074, 1 079, 2 082, 4 082, 6 082, 8 082, 10 07e, 12 082, 14 081, 16 07d, 18 07a, 20 078, 22 075, 24 074, 26 076, 28 077, 30 077, 32 077, 34 07a
0 029, 1 032, 2 05a, 4 05a, 6 05a, 8 05a, 10 04e, 12 05a, 14 056, 16 04a, 18 045, 20 03d, 22 037, 24 02b, 26 026, 28 025, 30 030, 32 036, 34 04a
0 08a, 1 04b, 2 03e, 4 03e, 6 03e, 8 03e, 10 041, 12 03e, 14 03d, 16 041, 18 052, 20 04e, 22 041, 24 05b, 26 07c, 28 094, 30 0b4, 32 0da, 34 0f8
0 337, 1 1ba, 2 37e, 4 365, 6 326, 8 2b1, 10 280, 12 1f3, 14 158, 16 0df, 18 076, 20 079, 22 0e3, 24 152, 26 17f, 28 200, 30 28a, 32 2f1, 34 370
0 188, 1 228, 2 3ae, 4 39c, 6 389, 8 362, 10 30b, 12 2e1, 14 237, 16 174, 18 075, 20 0e5, 22 18f, 24 200, 26 1d0, 28 231, 30 239, 32 23e, 34 242
0 106, 1 0b9, 2 0e6, 4 0e5, 6 0ed, 8 105, 10 0b1, 12 126, 14 119, 16 0cf, 18 0bd, 20 0b0, 22 0eb, 24 145, 26 1c3, 28 216, 30 2a3, 32 2fa, 34 2f6
0 22a, 1 127, 2 27b, 4 24f, 6 20a, 8 1b0, 10 189, 12 133, 14 0c4, 16 071, 18 09e, 20 0d7, 22 149, 24 1bd, 26 1da, 28 248, 30 273, 32 298, 34 2d5
0 165, 1 06b, 2 365, 4 283, 6 1ce, 8 129, 10 0c5, 12 0a3, 14 07a, 16 05a, 18 03e, 20 03e, 22 026, 24 01c, 26 031, 28 01c, 30 01c, 32 01f, 34 023
0 02d, 1 02e, 2 03f, 4 03f, 6 03f, 8 03f, 10 03e, 12 03e, 14 03a, 16 033, 18 030, 20 029, 22 024, 24 021, 26 023, 28 01f, 30 020, 32 022, 34 020
0 15d, 1 1ee, 2 34c, 4 35c, 6 373, 8 36c, 10 33c, 12 300, 14 255, 16 185, 18 09b, 20 0a9, 22 12b, 24 181, 26 151, 28 1ab, 30 1c1, 32 1cc, 34 1d3
0 034, 1 046, 2 045, 4 04f, 6 059, 8 062, 10 068, 12 066, 14 060, 16 053, 18 044, 20 034, 22 02b, 24 025, 26 02d, 28 025, 30 026, 32 024, 34 023
0 08b, 1 07c, 2 0e0, 4 0d5, 6 0c3, 8 0aa, 10 097, 12 093, 14 080, 16 070, 18 078, 20 075, 22 089, 24 088, 26 07f, 28 08b, 30 0a4, 32 0dd, 34 12e
0 184, 1 0f9, 2 0c0, 4 0c2, 6 0c0, 8 0bf, 10 09b, 12 0b9, 14 0a7, 16 091, 18 074, 20 0c4, 22 10c, 24 183, 26 1c6, 28 21b, 30 297, 32 2d3, 34 2ec
0 043, 1 02e, 2 031, 4 034, 6 03b, 8 046, 10 044, 12 04d, 14 050, 16 04c, 18 051, 20 04f, 22 04f, 24 053, 26 06d, 28 06b, 30 07c, 32 081, 34 084
0 04a, 1 061, 2 079, 4 07a, 6 076, 8 06c, 10 062, 12 05c, 14 059, 16 060, 18 081, 20 079, 22 07d, 24 071, 26 04a, 28 069, 30 072, 32 07c, 34 085
0 2bd, 1 19f, 2 2c6, 4 297, 6 25a, 8 208, 10 1cc, 12 193, 14 136, 16 0b3, 18 063, 20 0ac, 22 137, 24 1f4, 26 267, 28 2c5, 30 334, 32 350, 34 3ae
0 193, 1 20a, 2 3f2, 4 3fd, 6 408, 8 3e2, 10 3ba, 12 32d, 14 243, 16 157, 18 04a, 20 0a4, 22 160, 24 1b3, 26 141, 28 1b5, 30 1b7, 32 1b8, 34 1b8
0 0f9, 1 0d9, 2 132, 4 12e, 6 127, 8 11f, 10 0e7, 12 10e, 14 0f8, 16 0c2, 18 0b3, 20 0cf, 22 0ea, 24 0e5, 26 12e, 28 168, 30 21c, 32 282, 34 2d1
0 270, 1 173, 2 222, 4 213, 6 1ff, 8 1e7, 10 1be, 12 18f, 14 124, 16 0a3, 18 072, 20 0b9, 22 163, 24 226, 26 28b, 28 2de, 30 333, 32 34e, 34 3b3
0 23a, 1 232, 2 241, 4 23e, 6 23a, 8 236, 10 236, 12 235, 14 234, 16 234, 18 233, 20 233, 22 232, 24 232, 26 232, 28 232, 30 232, 32 232, 34 232
0 22a, 1 143, 2 345, 4 311, 6 2c9, 8 261, 10 1f6, 12 17b, 14 0f5, 16 0f1, 18 12f, 20 12a, 22 132, 24 12c, 26 11c, 28 12c, 30 12c, 32 12c, 34 12c
0 0e5, 1 025, 2 056, 4 04b, 6 040, 8 038, 10 03b, 12 036, 14 030, 16 02d, 18 057, 20 04c, 22 042, 24 04e, 26 075, 28 0a8, 30 11c, 32 1bf, 34 2b9
0 1ac, 1 1d5, 2 1b1, 4 1b6, 6 1c4, 8 1d3, 10 164, 12 1da, 14 183, 16 0e0, 18 074, 20 120, 22 1d2, 24 2a0, 26 32d, 28 36c, 30 3c1, 32 3fb, 34 430
0 1c0, 1 183, 2 39a, 4 3e2, 6 39a, 8 308, 10 29e, 12 220, 14 165, 16 0d0, 18 09f, 20 0ab, 22 0ed, 24 102, 26 0c1, 28 102, 30 102, 32 102, 34 102
0 03d, 1 025, 2 06a, 4 056, 6 04c, 8 040, 10 03e, 12 02a, 14 021, 16 024, 18 02b, 20 02b, 22 029, 24 026, 26 024, 28 026, 30 026, 32 026, 34 026
0 2c1, 1 169, 2 327, 4 2f1, 6 2c9, 8 29f, 10 1fa, 12 220, 14 192, 16 0f3, 18 0fc, 20 09d, 22 0fc, 24 192, 26 1d4, 28 236, 30 2b0, 32 32c, 34 38b
0 100, 1 092, 2 362, 4 303, 6 28f, 8 1fc, 10 18f, 12 12e, 14 093, 16 05f, 18 05f, 20 08b, 22 0ca, 24 0e9, 26 0ab, 28 0f3, 30 0f5, 32 0f6, 34 0f6
0 024, 1 027, 2 048, 4 042, 6 03d, 8 037, 10 03c, 12 033, 14 02d, 16 02b, 18 022, 20 021, 22 028, 24 041, 26 055, 28 055, 30 05d, 32 06d, 34 06c
0 0c5, 1 073, 2 07f, 4 07e, 6 07e, 8 078, 10 07e, 12 069, 14 066, 16 07a, 18 071, 20 084, 22 089, 24 076, 26 061, 28 08a, 30 105, 32 19d, 34 293
0 017, 1 027, 2 041, 4 040, 6 03d, 8 039, 10 034, 12 036, 14 02f, 16 029, 18 025, 20 021, 22 01c, 24 019, 26 01c, 28 021, 30 026, 32 035, 34 059
0 085, 1 048, 2 033, 4 034, 6 031, 8 030, 10 038, 12 02f, 14 02e, 16 039, 18 03e, 20 050, 22 06a, 24 08e, 26 0a5, 28 0c3, 30 0f0, 32 117, 34 139
0 114, 1 184, 2 212, 4 1fd, 6 1f0, 8 1e8, 10 187, 12 1f2, 14 1c8, 16 13c, 18 0ab, 20 07f, 22 114, 24 1c1, 26 249, 28 265, 30 289, 32 26c, 34 22e
0 1f1, 1 1a1, 2 1c7, 4 1d1, 6 1ec, 8 1f1, 10 1b1, 12 1c7, 14 157, 16 0ce, 18 06f, 20 115, 22 195, 24 21e, 26 289, 28 29a, 30 2c2, 32 2d1, 34 2db
0 171, 1 046, 2 040, 4 03c, 6 037, 8 02b, 10 039, 12 024, 14 022, 16 023, 18 02b, 20 039, 22 045, 24 07f, 26 0ae, 28 117, 30 1d8, 32 2a6, 34 39f
0 14b, 1 1c7, 2 259, 4 25d, 6 264, 8 26c, 10 218, 12 23d, 14 1ba, 16 10a, 18 04e, 20 125, 22 1ed, 24 28f, 26 2a6, 28 2e8, 30 2dc, 32 2c1, 34 2ab
0 015, 1 00f, 2 05b, 4 02c, 6 01c, 8 011, 10 00f, 12 00f, 14 00f, 16 00f, 18 00f, 20 00f, 22 00f, 24 00f, 26 00f, 28 00f, 30 00f, 32 00f, 34 00f
0 04b, 1 047, 2 04b, 4 04b, 6 04a, 8 04c, 10 04d, 12 04e, 14 04d, 16 04a, 18 048, 20 048, 22 048, 24 047, 26 048, 28 047, 30 047, 32 047, 34 047
0 067, 1 046, 2 18c, 4 117, 6 0e1, 8 0b2, 10 09d, 12 07c, 14 055, 16 039, 18 02c, 20 026, 22 01d, 24 024, 26 029, 28 025, 30 02e, 32 03a, 34 054
0 070, 1 065, 2 042, 4 044, 6 047, 8 047, 10 04c, 12 045, 14 049, 16 056, 18 05c, 20 069, 22 074, 24 08a, 26 098, 28 0a4, 30 0b4, 32 0bf, 34 0c8
0 04b, 1 04b, 2 04b, 4 04b, 6 04b, 8 04b, 10 04b, 12 04b, 14 04b, 16 04b, 18 04b, 20 04b, 22 04b, 24 04b, 26 04b, 28 04b, 30 04b, 32 04b, 34 04b
0 346, 1 346, 2 346, 4 346, 6 346, 8 346, 10 346, 12 346, 14 346, 16 346, 18 346, 20 346, 22 346, 24 346, 26 346, 28 346, 30 346, 32 346, 34 346
0 037, 1 047, 2 047, 4 047, 6 047, 8 047, 10 047, 12 047, 14 047, 16 047, 18 047, 20 047, 22 047, 24 047, 26 047, 28 03b, 30 054, 32 078, 34 10c
0 18f, 1 09c, 2 051, 4 04f, 6 04d, 8 04b, 10 030, 12 04a, 14 062, 16 068, 18 07a, 20 073, 22 0b3, 24 12f, 26 1de, 28 20c, 30 2ad, 32 35b, 34 403
0 1c1, 1 0bf, 2 414, 4 3c3, 6 330, 8 280, 10 1e5, 12 1b5, 14 131, 16 0dc, 18 092, 20 051, 22 048, 24 071, 26 073, 28 09c, 30 0a2, 32 09a, 34 08f
0 020, 1 01c, 2 03a, 4 039, 6 037, 8 034, 10 030, 12 031, 14 02c, 16 02c, 18 025, 20 021, 22 01c, 24 020, 26 025, 28 027, 30 02c, 32 031, 34 036
0 1a5, 1 1cf, 2 20f, 4 22f, 6 27f, 8 2b6, 10 26d, 12 2cd, 14 26e, 16 1c9, 18 0f2, 20 08f, 22 110, 24 1af, 26 228, 28 259, 30 2a4, 32 2da, 34 2fa
0 0ca, 1 072, 2 1be, 4 18e, 6 157, 8 114, 10 0ef, 12 0b0, 14 070, 16 04e, 18 03a, 20 03a, 22 030, 24 02a, 26 038, 28 027, 30 025, 32 021, 34 021
0 01f, 1 017, 2 028, 4 022, 6 021, 8 01f, 10 01e, 12 020, 14 01d, 16 01c, 18 01d, 20 01b, 22 01a, 24 014, 26 015, 28 016, 30 01e, 32 029, 34 035
0 025, 1 025, 2 025, 4 025, 6 025, 8 025, 10 025, 12 025, 14 025, 16 025, 18 025, 20 025, 22 025, 24 025, 26 025, 28 025, 30 025, 32 025, 34 025
0 020, 1 01c, 2 02d, 4 02a, 6 024, 8 01e, 10 01d, 12 021, 14 025, 16 02a, 18 030, 20 034, 22 02d, 24 027, 26 023, 28 01d, 30 016, 32 01a, 34 022
0 024, 1 020, 2 02d, 4 02b, 6 028, 8 025, 10 024, 12 023, 14 021, 16 020, 18 020, 20 020, 22 020, 24 020, 26 020, 28 020, 30 020, 32 020, 34 020
0 033, 1 030, 2 037, 4 038, 6 039, 8 039, 10 035, 12 037, 14 032, 16 02c, 18 02b, 20 02b, 22 02c, 24 030, 26 033, 28 034, 30 038, 32 03b, 34 041
0 032, 1 032, 2 041, 4 041, 6 040, 8 03d, 10 038, 12 03a, 14 034, 16 033, 18 034, 20 034, 22 030, 24 035, 26 033, 28 034, 30 03c, 32 041, 34 04d
0 047, 1 046, 2 053, 4 050, 6 04d, 8 04a, 10 048, 12 048, 14 046, 16 044, 18 03d, 20 03a, 22 03d, 24 03f, 26 03d, 28 03f, 30 042, 32 045, 34 046
0 02c, 1 030, 2 03a, 4 038, 6 037, 8 034, 10 033, 12 034, 14 031, 16 02d, 18 02c, 20 02a, 22 02b, 24 02d, 26 02f, 28 030, 30 031, 32 033, 34 034
0 020, 1 022, 2 057, 4 051, 6 04b, 8 045, 10 039, 12 040, 14 037, 16 02d, 18 02b, 20 026, 22 024, 24 02e, 26 03a, 28 039, 30 042, 32 047, 34 065
0 160, 1 04a, 2 04c, 4 048, 6 041, 8 03f, 10 02b, 12 03d, 14 040, 16 03c, 18 045, 20 033, 22 036, 24 067, 26 097, 28 0fb, 30 1af, 32 26f, 34 315
0 032, 1 036, 2 05b, 4 059, 6 055, 8 050, 10 048, 12 04c, 14 046, 16 040, 18 03d, 20 039, 22 030, 24 02c, 26 02b, 28 02c, 30 02e, 32 034, 34 045
0 029, 1 025, 2 02f, 4 02d, 6 02b, 8 028, 10 023, 12 025, 14 01f, 16 01c, 18 023, 20 030, 22 03b, 24 046, 26 04f, 28 056, 30 05f, 32 062, 34 063
0 10b, 1 04f, 2 341, 4 228, 6 154, 8 0ab, 10 053, 12 053, 14 053, 16 04f, 18 04d, 20 04e, 22 04d, 24 04c, 26 04a, 28 04a, 30 04d, 32 04d, 34 04f
0 02c, 1 02c, 2 02b, 4 02b, 6 02a, 8 02b, 10 02c, 12 02c, 14 02d, 16 02d, 18 033, 20 031, 22 02f, 24 02c, 26 02c, 28 02c, 30 02b, 32 02a, 34 02b
0 187, 1 1f5, 2 3e0, 4 3ec, 6 3f8, 8 3d4, 10 3ae, 12 326, 14 249, 16 16a, 18 059, 20 08b, 22 146, 24 199, 26 137, 28 19b, 30 19d, 32 19c, 34 19d
